time,temperature_2m,humidity,wind_speed_10m,precipitation
2023-01-22 09:00:00,-1.4,81,9.7,0.0
2023-01-22 10:00:00,-0.6,74,11.7,0.0
2023-01-22 11:00:00,0.3,65,12.5,0.0
2023-01-22 12:00:00,0.8,60,12.0,0.0
2023-01-22 13:00:00,0.1,62,13.2,0.0
2023-01-22 14:00:00,0.7,57,13.7,0.0
2023-01-22 15:00:00,0.8,58,12.3,0.0
2023-01-22 16:00:00,0.7,59,10.9,0.0
2023-01-22 17:00:00,0.1,66,7.9,0.0
2023-01-22 18:00:00,-0.3,70,7.6,0.0
2023-01-22 19:00:00,-0.7,74,6.3,0.0
2023-01-22 20:00:00,-1.9,83,6.3,0.0
2023-01-22 21:00:00,-2.5,87,5.5,0.0
2023-01-22 22:00:00,-3.2,88,5.3,0.0
2023-01-22 23:00:00,-3.5,91,5.8,0.0
2023-01-23 00:00:00,-4.0,92,4.9,0.0
2023-01-23 01:00:00,-1.9,87,6.9,0.0
2023-01-23 02:00:00,-2.3,90,4.8,0.0
2023-01-23 03:00:00,-2.4,87,6.1,0.0
2023-01-23 04:00:00,-2.8,91,7.7,0.0
2023-01-23 05:00:00,-2.8,90,10.5,0.0
2023-01-23 06:00:00,-3.2,90,10.4,0.0
2023-01-23 07:00:00,-3.5,91,12.2,0.0
2023-01-23 08:00:00,-3.2,88,14.5,0.0
2023-01-23 09:00:00,-2.7,81,16.9,0.0
2023-01-23 10:00:00,-1.5,73,20.7,0.0
2023-01-23 11:00:00,-0.7,69,20.7,0.0
2023-01-23 12:00:00,-0.2,70,19.8,0.0
2023-01-23 13:00:00,0.0,75,21.3,0.0
2023-01-23 14:00:00,0.2,74,21.3,0.2
2023-01-23 15:00:00,0.5,75,20.7,0.2
2023-01-23 16:00:00,0.6,75,20.9,0.0
2023-01-23 17:00:00,0.5,77,18.8,0.1
2023-01-23 18:00:00,0.5,82,16.3,0.0
2023-01-23 19:00:00,0.6,84,15.8,0.1
2023-01-23 20:00:00,0.7,85,15.8,0.0
2023-01-23 21:00:00,0.8,85,15.8,0.0
2023-01-23 22:00:00,0.8,86,14.3,0.0
2023-01-23 23:00:00,0.8,86,14.5,0.0
2023-01-24 00:00:00,0.6,86,15.1,0.0
2023-01-24 01:00:00,-0.1,86,14.2,0.0
2023-01-24 02:00:00,-0.6,87,14.8,0.0
2023-01-24 03:00:00,-0.8,87,14.3,0.0
2023-01-24 04:00:00,-1.1,91,10.6,0.0
2023-01-24 05:00:00,-1.0,91,9.7,0.0
2023-01-24 06:00:00,-1.2,91,8.6,0.0
2023-01-24 07:00:00,-1.4,92,6.5,0.0
2023-01-24 08:00:00,-1.4,90,5.5,0.0
2023-01-24 09:00:00,-0.8,86,8.4,0.0
2023-01-24 10:00:00,0.4,80,10.5,0.0
2023-01-24 11:00:00,1.6,75,9.7,0.0
2023-01-24 12:00:00,2.7,72,8.1,0.0
2023-01-24 13:00:00,1.2,80,8.7,0.0
2023-01-24 14:00:00,2.0,76,10.7,0.0
2023-01-24 15:00:00,2.4,76,10.2,0.0
2023-01-24 16:00:00,2.2,77,7.2,0.0
2023-01-24 17:00:00,1.3,85,4.4,0.0
2023-01-24 18:00:00,0.0,91,4.8,0.0
2023-01-24 19:00:00,0.5,91,3.6,0.0
2023-01-24 20:00:00,1.2,92,3.7,0.0
2023-01-24 21:00:00,1.4,92,5.6,0.0
2023-01-24 22:00:00,1.4,91,6.6,0.0
2023-01-24 23:00:00,1.3,92,7.1,0.0
2023-01-25 00:00:00,1.2,92,6.9,0.0
2023-01-25 01:00:00,1.0,91,5.1,0.0
2023-01-25 02:00:00,0.9,91,3.6,0.0
2023-01-25 03:00:00,0.7,92,4.5,0.0
2023-01-25 04:00:00,0.5,93,4.0,0.0
2023-01-25 05:00:00,0.4,92,6.5,0.0
2023-01-25 06:00:00,0.3,91,7.8,0.0
2023-01-25 07:00:00,0.2,90,7.9,0.0
2023-01-25 08:00:00,0.0,90,8.7,0.0
2023-01-25 09:00:00,-0.2,91,8.1,0.0
2023-01-25 10:00:00,0.0,90,9.1,0.0
2023-01-25 11:00:00,0.5,87,8.6,0.0
2023-01-25 12:00:00,1.1,86,8.4,0.0
2023-01-25 13:00:00,0.4,87,10.2,0.0
2023-01-25 14:00:00,0.8,86,10.6,0.1
2023-01-25 15:00:00,1.0,85,9.2,0.0
2023-01-25 16:00:00,1.0,84,7.9,0.0
2023-01-25 17:00:00,0.9,84,7.6,0.0
2023-01-25 18:00:00,0.9,85,7.3,0.0
2023-01-25 19:00:00,0.8,87,5.5,0.0
2023-01-25 20:00:00,0.8,88,5.0,0.0
2023-01-25 21:00:00,0.6,89,4.6,0.0
2023-01-25 22:00:00,0.5,90,5.2,0.0
2023-01-25 23:00:00,0.4,91,4.9,0.1
2023-01-26 00:00:00,0.3,92,4.0,0.1
2023-01-26 01:00:00,0.7,88,6.3,0.1
2023-01-26 02:00:00,0.6,81,7.0,0.0
2023-01-26 03:00:00,0.6,76,5.1,0.1
2023-01-26 04:00:00,0.3,76,3.0,0.0
2023-01-26 05:00:00,0.4,77,1.9,0.0
2023-01-26 06:00:00,0.2,78,2.5,0.0
2023-01-26 07:00:00,0.1,78,3.8,0.0
2023-01-26 08:00:00,-0.1,84,4.9,0.0
2023-01-26 09:00:00,0.0,82,6.4,0.0
2023-01-26 10:00:00,0.3,82,6.2,0.0
2023-01-26 11:00:00,0.7,82,5.6,0.0
2023-01-26 12:00:00,1.0,80,4.7,0.0
2023-01-26 13:00:00,0.4,75,5.4,0.0
2023-01-26 14:00:00,0.6,75,5.2,0.0
2023-01-26 15:00:00,0.7,74,5.1,0.0
2023-01-26 16:00:00,0.5,73,5.9,0.0
2023-01-26 17:00:00,0.2,72,6.4,0.0
2023-01-26 18:00:00,-0.1,74,5.7,0.0
2023-01-26 19:00:00,-0.4,78,4.7,0.0
2023-01-26 20:00:00,-0.6,80,4.2,0.0
2023-01-26 21:00:00,-1.4,86,3.3,0.0
2023-01-26 22:00:00,-1.5,87,3.3,0.0
2023-01-26 23:00:00,-1.2,85,4.1,0.0
2023-01-27 00:00:00,-0.8,82,6.1,0.0
2023-01-27 01:00:00,-0.6,80,5.6,0.0
2023-01-27 02:00:00,-0.6,80,7.0,0.0
2023-01-27 03:00:00,-1.1,83,6.1,0.0
2023-01-27 04:00:00,-1.6,88,5.6,0.0
2023-01-27 05:00:00,-2.0,91,6.8,0.0
2023-01-27 06:00:00,-2.7,92,6.3,0.0
2023-01-27 07:00:00,-3.2,93,6.2,0.0
2023-01-27 08:00:00,-2.5,92,7.1,0.0
2023-01-27 09:00:00,-1.3,84,12.2,0.0
2023-01-27 10:00:00,-0.4,78,14.8,0.0
2023-01-27 11:00:00,0.2,74,14.0,0.1
2023-01-27 12:00:00,0.7,70,13.8,0.1
2023-01-27 13:00:00,0.2,71,15.6,0.1
2023-01-27 14:00:00,0.1,70,15.1,0.1
2023-01-27 15:00:00,0.3,67,14.6,0.0
2023-01-27 16:00:00,0.2,66,14.3,0.0
2023-01-27 17:00:00,-0.0,65,12.8,0.0
2023-01-27 18:00:00,-0.5,71,8.4,0.0
2023-01-27 19:00:00,-1.0,76,8.6,0.0
2023-01-27 20:00:00,-1.7,81,9.2,0.0
2023-01-27 21:00:00,-1.9,82,8.6,0.0
2023-01-27 22:00:00,-1.8,83,9.0,0.0
2023-01-27 23:00:00,-1.6,84,9.8,0.0
2023-01-28 00:00:00,-1.5,82,11.6,0.0
2023-01-28 01:00:00,-1.2,82,12.0,0.0
2023-01-28 02:00:00,-1.0,81,12.0,0.0
2023-01-28 03:00:00,-1.0,81,11.0,0.0
2023-01-28 04:00:00,-1.2,82,11.2,0.0
2023-01-28 05:00:00,-1.5,84,11.2,0.0
2023-01-28 06:00:00,-1.1,83,13.5,0.0
2023-01-28 07:00:00,-0.9,83,13.7,0.0
2023-01-28 08:00:00,-0.8,83,12.7,0.0
2023-01-28 09:00:00,-0.6,83,13.7,0.0
2023-01-28 10:00:00,0.1,76,16.9,0.0
2023-01-28 11:00:00,0.8,70,17.9,0.1
2023-01-28 12:00:00,1.0,66,17.3,0.0
2023-01-28 13:00:00,1.2,64,18.1,0.0
2023-01-28 14:00:00,1.2,64,17.3,0.0
2023-01-28 15:00:00,1.2,63,16.8,0.0
2023-01-28 16:00:00,1.1,62,14.8,0.0
2023-01-28 17:00:00,0.9,64,10.6,0.0
2023-01-28 18:00:00,0.1,69,7.1,0.0
2023-01-28 19:00:00,-0.4,74,6.2,0.0
2023-01-28 20:00:00,-1.0,79,6.0,0.0
2023-01-28 21:00:00,-2.1,85,6.4,0.0
2023-01-28 22:00:00,-2.4,86,6.5,0.0
2023-01-28 23:00:00,-2.5,89,7.2,0.0
2023-01-29 00:00:00,-2.7,91,8.4,0.0
2023-01-29 01:00:00,-1.2,87,7.9,0.0
2023-01-29 02:00:00,-1.9,92,6.8,0.0
2023-01-29 03:00:00,-1.8,93,7.8,0.0
2023-01-29 04:00:00,-1.1,89,10.6,0.0
2023-01-29 05:00:00,-0.9,87,10.9,0.0
2023-01-29 06:00:00,-0.8,85,12.1,0.0
2023-01-29 07:00:00,-1.0,85,11.0,0.0
2023-01-29 08:00:00,-1.2,85,9.8,0.0
2023-01-29 09:00:00,-1.1,84,9.0,0.0
2023-01-29 10:00:00,-0.7,80,7.4,0.0
2023-01-29 11:00:00,0.1,75,10.0,0.0
2023-01-29 12:00:00,0.9,72,7.7,0.0
2023-01-29 13:00:00,0.4,76,0.7,0.0
2023-01-29 14:00:00,0.9,75,2.3,0.0
2023-01-29 15:00:00,1.1,74,3.9,0.0
2023-01-29 16:00:00,1.1,72,5.2,0.0
2023-01-29 17:00:00,0.6,74,3.6,0.0
2023-01-29 18:00:00,-0.1,78,3.7,0.0
2023-01-29 19:00:00,-0.4,79,3.6,0.0
2023-01-29 20:00:00,-1.8,84,4.7,0.0
2023-01-29 21:00:00,-2.4,85,5.9,0.0
2023-01-29 22:00:00,-2.6,87,6.4,0.0
2023-01-29 23:00:00,-2.6,89,6.7,0.0
2023-01-30 00:00:00,-2.4,89,5.8,0.0
2023-01-30 01:00:00,-2.3,94,6.5,0.0
2023-01-30 02:00:00,-3.5,95,5.0,0.0
2023-01-30 03:00:00,-3.2,95,6.6,0.0
2023-01-30 04:00:00,-3.5,97,6.8,0.0
2023-01-30 05:00:00,-3.6,99,10.1,0.0
2023-01-30 06:00:00,-3.2,97,9.2,0.0
2023-01-30 07:00:00,-3.5,97,3.7,0.0
2023-01-30 08:00:00,-3.7,97,3.6,0.0
2023-01-30 09:00:00,-2.7,90,7.4,0.0
2023-01-30 10:00:00,-1.3,77,9.1,0.0
2023-01-30 11:00:00,0.4,65,10.5,0.0
2023-01-30 12:00:00,2.6,54,13.3,0.0
2023-01-30 13:00:00,1.7,58,14.6,0.0
2023-01-30 14:00:00,3.0,58,12.7,0.0
2023-01-30 15:00:00,3.7,62,15.0,0.0
2023-01-30 16:00:00,3.0,71,14.0,0.0
2023-01-30 17:00:00,2.7,75,12.1,0.0
2023-01-30 18:00:00,2.2,81,10.8,0.1
2023-01-30 19:00:00,1.5,88,10.1,0.2
2023-01-30 20:00:00,1.4,88,6.5,0.0
2023-01-30 21:00:00,1.1,91,4.0,0.0
2023-01-30 22:00:00,1.0,93,5.8,0.2
2023-01-30 23:00:00,1.0,94,5.8,0.1
2023-01-31 00:00:00,1.0,94,6.2,0.0
2023-01-31 01:00:00,0.8,92,6.1,0.0
2023-01-31 02:00:00,-0.7,94,5.6,0.0
2023-01-31 03:00:00,-0.2,94,5.4,0.0
2023-01-31 04:00:00,-0.1,95,4.1,0.0
2023-01-31 05:00:00,0.1,96,4.3,0.0
2023-01-31 06:00:00,0.2,95,2.9,0.0
2023-01-31 07:00:00,0.8,93,2.2,0.0
2023-01-31 08:00:00,0.6,95,3.1,0.0
2023-01-31 09:00:00,1.3,92,2.4,0.0
2023-01-31 10:00:00,2.2,88,4.6,0.0
2023-01-31 11:00:00,3.5,77,9.0,0.0
2023-01-31 12:00:00,4.6,64,10.1,0.0
2023-01-31 13:00:00,4.3,66,12.2,0.0
2023-01-31 14:00:00,5.0,60,13.1,0.0
2023-01-31 15:00:00,4.9,62,11.3,0.0
2023-01-31 16:00:00,4.7,62,8.3,0.0
2023-01-31 17:00:00,3.9,67,6.4,0.0
2023-01-31 18:00:00,3.7,65,9.4,0.0
2023-01-31 19:00:00,3.5,66,7.6,0.0
2023-01-31 20:00:00,3.4,67,10.0,0.1
2023-01-31 21:00:00,2.8,73,7.5,0.0
2023-01-31 22:00:00,2.6,76,7.1,0.0
2023-01-31 23:00:00,2.3,77,6.1,0.0
2023-02-01 00:00:00,2.5,76,6.4,0.0
2023-02-01 01:00:00,2.9,72,7.4,0.0
2023-02-01 02:00:00,3.1,72,8.2,0.0
2023-02-01 03:00:00,2.8,74,9.2,0.0
2023-02-01 04:00:00,2.4,79,10.3,0.0
2023-02-01 05:00:00,2.5,80,11.8,0.0
2023-02-01 06:00:00,2.3,81,10.6,0.1
2023-02-01 07:00:00,2.0,84,11.7,0.7
2023-02-01 08:00:00,2.1,83,12.7,0.6
2023-02-01 09:00:00,3.0,75,13.9,0.0
2023-02-01 10:00:00,3.9,72,17.1,0.0
2023-02-01 11:00:00,4.7,70,16.3,0.0
2023-02-01 12:00:00,5.1,72,14.6,0.1
2023-02-01 13:00:00,4.4,74,12.6,0.2
2023-02-01 14:00:00,5.6,73,23.4,0.2
2023-02-01 15:00:00,5.1,77,17.7,0.5
2023-02-01 16:00:00,4.7,80,12.7,0.1
2023-02-01 17:00:00,4.4,76,12.6,0.0
2023-02-01 18:00:00,3.9,73,12.3,0.0
2023-02-01 19:00:00,3.9,68,14.0,0.0
2023-02-01 20:00:00,3.4,68,14.7,0.0
2023-02-01 21:00:00,2.9,71,15.1,0.0
2023-02-01 22:00:00,3.0,72,16.4,0.0
2023-02-01 23:00:00,3.0,71,15.6,0.0
2023-02-02 00:00:00,2.7,75,14.4,0.2
2023-02-02 01:00:00,3.1,76,16.6,0.1
2023-02-02 02:00:00,3.2,78,17.1,0.1
2023-02-02 03:00:00,3.4,77,17.7,0.1
2023-02-02 04:00:00,3.2,79,17.4,0.1
2023-02-02 05:00:00,3.0,81,16.2,0.1
2023-02-02 06:00:00,2.8,83,14.7,0.1
2023-02-02 07:00:00,3.0,80,14.3,0.0
2023-02-02 08:00:00,2.9,80,12.8,0.0
2023-02-02 09:00:00,3.4,78,13.4,0.0
2023-02-02 10:00:00,4.3,75,13.7,0.0
2023-02-02 11:00:00,4.7,74,15.3,0.0
2023-02-02 12:00:00,4.7,76,14.6,0.0
2023-02-02 13:00:00,6.2,66,16.7,0.0
2023-02-02 14:00:00,6.2,65,18.7,0.0
2023-02-02 15:00:00,6.0,68,14.4,0.0
2023-02-02 16:00:00,6.0,68,13.0,0.0
2023-02-02 17:00:00,5.6,69,10.2,0.0
2023-02-02 18:00:00,5.3,69,9.2,0.0
2023-02-02 19:00:00,5.2,68,9.5,0.0
2023-02-02 20:00:00,5.0,69,9.2,0.0
2023-02-02 21:00:00,4.5,72,8.3,0.0
2023-02-02 22:00:00,3.3,79,6.4,0.0
2023-02-02 23:00:00,2.7,83,5.4,0.0
2023-02-03 00:00:00,1.5,88,6.1,0.0
2023-02-03 01:00:00,2.7,84,7.9,0.0
2023-02-03 02:00:00,2.8,82,7.5,0.0
2023-02-03 03:00:00,3.6,77,8.4,0.0
2023-02-03 04:00:00,3.8,76,10.7,0.0
2023-02-03 05:00:00,3.8,75,11.2,0.0
2023-02-03 06:00:00,3.9,74,9.9,0.0
2023-02-03 07:00:00,3.7,74,10.5,0.0
2023-02-03 08:00:00,3.3,74,10.0,0.0
2023-02-03 09:00:00,3.4,76,10.2,0.0
2023-02-03 10:00:00,4.1,72,11.5,0.0
2023-02-03 11:00:00,5.5,67,12.8,0.0
2023-02-03 12:00:00,6.9,65,14.3,0.0
2023-02-03 13:00:00,7.5,62,17.1,0.0
2023-02-03 14:00:00,7.5,62,18.5,0.0
2023-02-03 15:00:00,8.0,58,17.0,0.0
2023-02-03 16:00:00,7.9,60,12.6,0.0
2023-02-03 17:00:00,6.5,66,9.5,0.0
2023-02-03 18:00:00,6.1,67,11.7,0.0
2023-02-03 19:00:00,5.0,72,10.7,0.0
2023-02-03 20:00:00,4.4,76,10.5,0.0
2023-02-03 21:00:00,4.8,74,12.8,0.0
2023-02-03 22:00:00,4.8,74,12.9,0.0
2023-02-03 23:00:00,4.7,75,14.7,0.0
2023-02-04 00:00:00,4.8,76,15.9,0.0
2023-02-04 01:00:00,4.3,83,13.1,0.1
2023-02-04 02:00:00,4.5,84,13.8,0.0
2023-02-04 03:00:00,4.4,85,13.2,0.1
2023-02-04 04:00:00,4.4,87,11.2,0.1
2023-02-04 05:00:00,4.5,88,9.4,0.1
2023-02-04 06:00:00,4.4,91,7.4,0.1
2023-02-04 07:00:00,4.4,92,5.9,0.1
2023-02-04 08:00:00,4.4,93,4.6,0.3
2023-02-04 09:00:00,4.5,93,3.4,0.6
2023-02-04 10:00:00,4.8,93,3.1,0.5
2023-02-04 11:00:00,5.1,93,3.7,0.4
2023-02-04 12:00:00,5.4,93,5.4,0.3
2023-02-04 13:00:00,5.9,87,7.9,0.2
2023-02-04 14:00:00,6.5,83,6.8,0.0
2023-02-04 15:00:00,6.8,80,7.2,0.1
2023-02-04 16:00:00,6.7,79,4.4,0.0
2023-02-04 17:00:00,5.9,87,3.0,0.0
2023-02-04 18:00:00,3.6,92,6.1,0.0
2023-02-04 19:00:00,3.6,94,5.6,0.0
2023-02-04 20:00:00,3.0,95,4.7,0.0
2023-02-04 21:00:00,3.2,95,4.0,0.0
2023-02-04 22:00:00,2.7,94,4.2,0.0
2023-02-04 23:00:00,1.9,94,4.6,0.0
2023-02-05 00:00:00,1.1,94,5.2,0.0
2023-02-05 01:00:00,1.5,95,5.6,0.0
2023-02-05 02:00:00,-0.8,95,6.5,0.0
2023-02-05 03:00:00,-0.2,94,5.4,0.0
2023-02-05 04:00:00,-0.3,94,5.5,0.0
2023-02-05 05:00:00,1.1,94,2.2,0.0
2023-02-05 06:00:00,0.7,98,0.7,0.0
2023-02-05 07:00:00,0.3,100,2.9,0.0
2023-02-05 08:00:00,-2.2,100,4.9,0.0
2023-02-05 09:00:00,0.3,98,2.6,0.0
2023-02-05 10:00:00,1.7,92,4.3,0.0
2023-02-05 11:00:00,2.1,92,6.0,0.0
2023-02-05 12:00:00,2.5,91,5.4,0.0
2023-02-05 13:00:00,3.3,87,9.4,0.2
2023-02-05 14:00:00,3.5,85,6.9,0.3
2023-02-05 15:00:00,2.6,93,6.2,0.5
2023-02-05 16:00:00,1.9,99,5.0,0.9
2023-02-05 17:00:00,1.5,100,3.6,1.0
2023-02-05 18:00:00,1.3,100,2.6,0.9
2023-02-05 19:00:00,1.1,100,2.3,1.4
2023-02-05 20:00:00,1.1,100,2.5,0.8
2023-02-05 21:00:00,1.2,99,1.3,0.1
2023-02-05 22:00:00,1.4,98,2.6,0.1
2023-02-05 23:00:00,1.5,98,4.7,0.2
2023-02-06 00:00:00,1.6,98,6.6,0.1
2023-02-06 01:00:00,1.6,97,6.9,0.1
2023-02-06 02:00:00,1.9,94,8.7,0.0
2023-02-06 03:00:00,1.7,93,7.4,0.0
2023-02-06 04:00:00,1.3,94,8.2,0.0
2023-02-06 05:00:00,1.3,93,10.3,0.1
2023-02-06 06:00:00,1.2,94,10.2,0.0
2023-02-06 07:00:00,1.1,95,10.1,0.0
2023-02-06 08:00:00,1.0,94,11.7,0.0
2023-02-06 09:00:00,1.1,93,13.9,0.0
2023-02-06 10:00:00,1.3,90,16.1,0.0
2023-02-06 11:00:00,1.9,86,16.1,0.0
2023-02-06 12:00:00,2.8,76,15.1,0.1
2023-02-06 13:00:00,2.5,76,13.1,0.0
2023-02-06 14:00:00,2.7,73,10.9,0.1
2023-02-06 15:00:00,2.9,70,11.1,0.0
2023-02-06 16:00:00,2.6,66,11.6,0.0
2023-02-06 17:00:00,1.9,64,10.5,0.0
2023-02-06 18:00:00,0.4,69,8.1,0.0
2023-02-06 19:00:00,-0.2,73,7.9,0.0
2023-02-06 20:00:00,-0.3,73,10.8,0.0
2023-02-06 21:00:00,-0.7,76,8.9,0.0
2023-02-06 22:00:00,-1.2,80,7.1,0.0
2023-02-06 23:00:00,-2.0,85,11.7,0.0
2023-02-07 00:00:00,-2.3,87,12.4,0.0
2023-02-07 01:00:00,-1.6,82,15.9,0.0
2023-02-07 02:00:00,-2.3,83,16.0,0.0
2023-02-07 03:00:00,-2.9,87,15.9,0.0
2023-02-07 04:00:00,-3.1,88,17.1,0.0
2023-02-07 05:00:00,-3.1,87,15.8,0.0
2023-02-07 06:00:00,-3.5,89,11.9,0.0
2023-02-07 07:00:00,-3.8,90,10.5,0.0
2023-02-07 08:00:00,-4.0,91,7.9,0.0
2023-02-07 09:00:00,-2.8,86,6.3,0.0
2023-02-07 10:00:00,-1.2,79,6.5,0.0
2023-02-07 11:00:00,0.6,72,5.4,0.0
2023-02-07 12:00:00,2.1,66,5.4,0.0
2023-02-07 13:00:00,1.7,70,7.1,0.0
2023-02-07 14:00:00,2.6,67,5.2,0.0
2023-02-07 15:00:00,3.1,64,5.5,0.0
2023-02-07 16:00:00,3.1,62,7.4,0.0
2023-02-07 17:00:00,1.7,69,5.7,0.0
2023-02-07 18:00:00,-0.7,80,6.5,0.0
2023-02-07 19:00:00,-2.0,84,5.6,0.0
2023-02-07 20:00:00,-2.3,86,6.1,0.0
2023-02-07 21:00:00,-2.6,85,6.8,0.0
2023-02-07 22:00:00,-3.0,84,7.3,0.0
2023-02-07 23:00:00,-3.5,83,7.4,0.0
2023-02-08 00:00:00,-3.8,80,7.4,0.0
2023-02-08 01:00:00,-3.9,84,8.2,0.0
2023-02-08 02:00:00,-4.5,88,7.1,0.0
2023-02-08 03:00:00,-4.8,90,7.6,0.0
2023-02-08 04:00:00,-5.1,90,6.1,0.0
2023-02-08 05:00:00,-5.2,91,6.1,0.0
2023-02-08 06:00:00,-5.3,92,5.9,0.0
2023-02-08 07:00:00,-5.5,92,6.2,0.0
2023-02-08 08:00:00,-5.4,91,6.0,0.0
2023-02-08 09:00:00,-3.8,72,6.2,0.0
2023-02-08 10:00:00,-2.1,61,6.2,0.0
2023-02-08 11:00:00,-0.6,63,4.7,0.0
2023-02-08 12:00:00,0.7,61,3.3,0.0
2023-02-08 13:00:00,-1.1,76,4.2,0.0
2023-02-08 14:00:00,0.2,70,2.5,0.0
2023-02-08 15:00:00,0.8,67,1.5,0.0
2023-02-08 16:00:00,0.7,66,2.9,0.0
2023-02-08 17:00:00,-0.6,80,3.6,0.0
2023-02-08 18:00:00,-1.0,72,4.7,0.0
2023-02-08 19:00:00,-0.2,72,2.1,0.0
2023-02-08 20:00:00,-0.5,79,2.3,0.0
2023-02-08 21:00:00,-1.6,88,3.3,0.0
2023-02-08 22:00:00,-4.4,94,6.5,0.0
2023-02-08 23:00:00,-4.7,93,5.0,0.0
2023-02-09 00:00:00,-5.5,95,5.1,0.0
2023-02-09 01:00:00,-4.8,98,2.7,0.0
2023-02-09 02:00:00,-6.0,97,3.3,0.0
2023-02-09 03:00:00,-5.9,97,3.9,0.0
2023-02-09 04:00:00,-5.4,96,3.3,0.0
2023-02-09 05:00:00,-5.4,97,3.2,0.0
2023-02-09 06:00:00,-4.9,100,1.8,0.0
2023-02-09 07:00:00,-4.8,100,2.8,0.0
2023-02-09 08:00:00,-4.6,100,1.9,0.0
2023-02-09 09:00:00,-3.4,99,0.7,0.0
2023-02-09 10:00:00,-1.3,90,0.4,0.0
2023-02-09 11:00:00,1.3,70,2.2,0.0
2023-02-09 12:00:00,3.6,49,3.5,0.0
2023-02-09 13:00:00,3.1,54,4.8,0.0
2023-02-09 14:00:00,4.4,48,4.7,0.0
2023-02-09 15:00:00,4.9,45,5.1,0.0
2023-02-09 16:00:00,4.7,44,4.6,0.0
2023-02-09 17:00:00,4.1,47,2.2,0.0
2023-02-09 18:00:00,3.3,53,2.4,0.0
2023-02-09 19:00:00,2.3,63,6.2,0.0
2023-02-09 20:00:00,1.7,71,5.9,0.0
2023-02-09 21:00:00,0.9,79,5.1,0.0
2023-02-09 22:00:00,-3.1,90,6.9,0.0
2023-02-09 23:00:00,-0.8,87,6.1,0.0
2023-02-10 00:00:00,-0.9,90,3.3,0.0
2023-02-10 01:00:00,-1.2,93,4.7,0.0
2023-02-10 02:00:00,-1.3,96,4.0,0.0
2023-02-10 03:00:00,-1.7,100,3.3,0.0
2023-02-10 04:00:00,-3.4,100,6.2,0.0
2023-02-10 05:00:00,-2.4,100,6.4,0.0
2023-02-10 06:00:00,-1.6,100,3.1,0.0
2023-02-10 07:00:00,-2.0,100,3.6,0.0
2023-02-10 08:00:00,-3.0,100,3.8,0.0
2023-02-10 09:00:00,-1.7,99,2.8,0.0
2023-02-10 10:00:00,0.7,82,2.3,0.0
2023-02-10 11:00:00,3.2,58,4.2,0.0
2023-02-10 12:00:00,4.8,50,4.2,0.0
2023-02-10 13:00:00,4.1,60,3.3,0.0
2023-02-10 14:00:00,5.0,55,3.6,0.0
2023-02-10 15:00:00,5.3,52,3.5,0.0
2023-02-10 16:00:00,4.9,51,4.5,0.0
2023-02-10 17:00:00,3.9,54,2.6,0.0
2023-02-10 18:00:00,2.9,61,3.6,0.0
2023-02-10 19:00:00,2.0,66,5.2,0.0
2023-02-10 20:00:00,1.4,71,2.1,0.0
2023-02-10 21:00:00,0.9,79,2.3,0.0
2023-02-10 22:00:00,0.2,87,1.3,0.0
2023-02-10 23:00:00,-0.5,94,0.7,0.0
2023-02-11 00:00:00,-0.9,100,1.5,0.0
2023-02-11 01:00:00,-0.6,100,1.6,0.0
2023-02-11 02:00:00,-0.7,100,0.8,0.0
2023-02-11 03:00:00,-0.7,100,1.0,0.0
2023-02-11 04:00:00,-0.8,100,1.6,0.0
2023-02-11 05:00:00,-0.9,100,1.5,0.0
2023-02-11 06:00:00,-1.1,100,2.3,0.0
2023-02-11 07:00:00,-4.0,100,4.7,0.0
2023-02-11 08:00:00,-3.7,100,4.0,0.0
2023-02-11 09:00:00,-0.6,91,7.5,0.0
2023-02-11 10:00:00,1.8,74,2.2,0.0
2023-02-11 11:00:00,3.6,62,6.5,0.0
2023-02-11 12:00:00,4.7,53,5.9,0.0
2023-02-11 13:00:00,2.6,75,3.3,0.0
2023-02-11 14:00:00,4.5,64,1.9,0.0
2023-02-11 15:00:00,5.0,61,2.8,0.0
2023-02-11 16:00:00,5.1,60,4.0,0.0
2023-02-11 17:00:00,4.8,61,1.4,0.0
2023-02-11 18:00:00,3.6,67,2.2,0.0
2023-02-11 19:00:00,2.7,73,2.3,0.0
2023-02-11 20:00:00,2.0,78,4.3,0.0
2023-02-11 21:00:00,0.2,84,5.6,0.0
2023-02-11 22:00:00,1.1,85,2.6,0.0
2023-02-11 23:00:00,-2.7,92,6.6,0.0
2023-02-12 00:00:00,-3.1,90,6.3,0.0
2023-02-12 01:00:00,-0.7,93,4.6,0.0
2023-02-12 02:00:00,-0.1,90,2.8,0.0
2023-02-12 03:00:00,-0.4,91,2.9,0.0
2023-02-12 04:00:00,-3.4,93,5.0,0.0
2023-02-12 05:00:00,-3.4,93,5.0,0.0
2023-02-12 06:00:00,-3.8,95,4.8,0.0
2023-02-12 07:00:00,-4.5,95,6.4,0.0
2023-02-12 08:00:00,-4.0,95,5.7,0.0
2023-02-12 09:00:00,-0.7,85,4.4,0.0
2023-02-12 10:00:00,2.1,62,3.8,0.0
2023-02-12 11:00:00,4.8,51,5.8,0.0
2023-02-12 12:00:00,7.1,46,7.6,0.0
2023-02-12 13:00:00,7.7,52,7.7,0.0
2023-02-12 14:00:00,9.0,48,8.3,0.0
